ID	Remark	Lv	MaxHP	MaxMP	AttackDamage	AttackPower	DefenseDamage	DefensePower	PenetrateDamage	PenetratePower	BloodDamage	BloodPower	Critical	CriticalDamage	CriticalRes	HPRegen	MPRegen	Ductility	MoveSpeed	CoolingReduction	DamageAdd	DamageDf	MonsterDamageAdd	MonsterDamageDf	MonsterGoldAdd	MonsterExpAdd	ActivityGoldAdd	ActivityExpAdd
17026	射手-小怪26级	26	153	0	19	19	32	32	16	16	0	0	16	320	16	0	0	0	500	0	0	0	0	0	0	0	0	0
17027	射手-小怪27级	27	160	0	20	20	33	33	16	16	0	0	16	336	16	0	0	0	500	0	0	0	0	0	0	0	0	0
17028	射手-小怪28级	28	168	0	21	21	35	35	17	17	0	0	17	352	17	0	0	0	500	0	0	0	0	0	0	0	0	0
17029	射手-小怪29级	29	176	0	22	22	36	36	18	18	0	0	18	368	18	0	0	0	500	0	0	0	0	0	0	0	0	0
17030	射手-小怪30级	30	184	0	23	23	38	38	19	19	0	0	19	386	19	0	0	0	500	0	0	0	0	0	0	0	0	0
17031	射手-小怪31级	31	193	0	24	24	40	40	20	20	0	0	20	404	20	0	0	0	500	0	0	0	0	0	0	0	0	0
17032	射手-小怪32级	32	203	0	25	25	42	42	21	21	0	0	21	423	21	0	0	0	500	0	0	0	0	0	0	0	0	0
17033	射手-小怪33级	33	212	0	26	26	44	44	22	22	0	0	22	444	22	0	0	0	500	0	0	0	0	0	0	0	0	0
17034	射手-小怪34级	34	222	0	27	27	46	46	23	23	0	0	23	465	23	0	0	0	500	0	0	0	0	0	0	0	0	0
17035	射手-小怪35级	35	233	0	29	29	48	48	24	24	0	0	24	487	24	0	0	0	500	0	0	0	0	0	0	0	0	0
17036	射手-小怪36级	36	244	0	30	30	50	50	25	25	0	0	25	510	25	0	0	0	500	0	0	0	0	0	0	0	0	0
17037	射手-小怪37级	37	256	0	32	32	53	53	26	26	0	0	26	534	26	0	0	0	500	0	0	0	0	0	0	0	0	0
17038	射手-小怪38级	38	268	0	33	33	55	55	28	28	0	0	28	560	28	0	0	0	500	0	0	0	0	0	0	0	0	0
17039	射手-小怪39级	39	281	0	35	35	58	58	29	29	0	0	29	586	29	0	0	0	500	0	0	0	0	0	0	0	0	0
17040	射手-小怪40级	40	294	0	36	36	61	61	30	30	0	0	30	614	30	0	0	0	500	0	0	0	0	0	0	0	0	0
17041	射手-小怪41级	41	308	0	38	38	64	64	32	32	0	0	32	643	32	0	0	0	500	0	0	0	0	0	0	0	0	0
17042	射手-小怪42级	42	323	0	40	40	67	67	33	33	0	0	33	674	33	0	0	0	500	0	0	0	0	0	0	0	0	0
17043	射手-小怪43级	43	338	0	42	42	70	70	35	35	0	0	35	706	35	0	0	0	500	0	0	0	0	0	0	0	0	0
17044	射手-小怪44级	44	354	0	44	44	73	73	37	37	0	0	37	740	37	0	0	0	500	0	0	0	0	0	0	0	0	0
17045	射手-小怪45级	45	371	0	46	46	77	77	38	38	0	0	38	775	38	0	0	0	500	0	0	0	0	0	0	0	0	0
17046	射手-小怪46级	46	389	0	48	48	81	81	40	40	0	0	40	812	40	0	0	0	500	0	0	0	0	0	0	0	0	0
17047	射手-小怪47级	47	407	0	51	51	85	85	42	42	0	0	42	850	42	0	0	0	500	0	0	0	0	0	0	0	0	0
17048	射手-小怪48级	48	427	0	53	53	89	89	44	44	0	0	44	891	44	0	0	0	500	0	0	0	0	0	0	0	0	0
17049	射手-小怪49级	49	447	0	55	55	93	93	46	46	0	0	46	933	46	0	0	0	500	0	0	0	0	0	0	0	0	0
17050	射手-小怪50级	50	468	0	58	58	97	97	48	48	0	0	48	977	48	0	0	0	500	0	0	0	0	0	0	0	0	0
17051	射手-小怪51级	51	491	0	61	61	102	102	51	51	0	0	51	1024	51	0	0	0	500	0	0	0	0	0	0	0	0	0
17052	射手-小怪52级	52	514	0	64	64	107	107	53	53	0	0	53	1073	53	0	0	0	500	0	0	0	0	0	0	0	0	0
17053	射手-小怪53级	53	539	0	67	67	112	112	56	56	0	0	56	1124	56	0	0	0	500	0	0	0	0	0	0	0	0	0
17054	射手-小怪54级	54	564	0	70	70	117	117	58	58	0	0	58	1177	58	0	0	0	500	0	0	0	0	0	0	0	0	0
17055	射手-小怪55级	55	591	0	73	73	123	123	61	61	0	0	61	1233	61	0	0	0	500	0	0	0	0	0	0	0	0	0
17056	射手-小怪56级	56	619	0	77	77	129	129	64	64	0	0	64	1292	64	0	0	0	500	0	0	0	0	0	0	0	0	0
17057	射手-小怪57级	57	649	0	81	81	135	135	67	67	0	0	67	1354	67	0	0	0	500	0	0	0	0	0	0	0	0	0
17058	射手-小怪58级	58	680	0	85	85	141	141	70	70	0	0	70	1418	70	0	0	0	500	0	0	0	0	0	0	0	0	0
17059	射手-小怪59级	59	712	0	89	89	148	148	74	74	0	0	74	1485	74	0	0	0	500	0	0	0	0	0	0	0	0	0
17060	射手-小怪60级	60	746	0	93	93	155	155	77	77	0	0	77	1556	77	0	0	0	500	0	0	0	0	0	0	0	0	0
17061	射手-小怪61级	61	782	0	97	97	163	163	81	81	0	0	81	1630	81	0	0	0	500	0	0	0	0	0	0	0	0	0
17062	射手-小怪62级	62	819	0	102	102	170	170	85	85	0	0	85	1708	85	0	0	0	500	0	0	0	0	0	0	0	0	0
17063	射手-小怪63级	63	858	0	107	107	178	178	89	89	0	0	89	1789	89	0	0	0	500	0	0	0	0	0	0	0	0	0
17064	射手-小怪64级	64	899	0	112	112	187	187	93	93	0	0	93	1874	93	0	0	0	500	0	0	0	0	0	0	0	0	0
17065	射手-小怪65级	65	942	0	117	117	196	196	98	98	0	0	98	1964	98	0	0	0	500	0	0	0	0	0	0	0	0	0
17066	射手-小怪66级	66	987	0	123	123	205	205	102	102	0	0	102	2057	102	0	0	0	500	0	0	0	0	0	0	0	0	0
17067	射手-小怪67级	67	1034	0	129	129	215	215	107	107	0	0	107	2155	107	0	0	0	500	0	0	0	0	0	0	0	0	0
17068	射手-小怪68级	68	1083	0	135	135	225	225	112	112	0	0	112	2258	112	0	0	0	500	0	0	0	0	0	0	0	0	0
17069	射手-小怪69级	69	1134	0	141	141	236	236	118	118	0	0	118	2365	118	0	0	0	500	0	0	0	0	0	0	0	0	0
17070	射手-小怪70级	70	1189	0	148	148	247	247	123	123	0	0	123	2478	123	0	0	0	500	0	0	0	0	0	0	0	0	0
17071	射手-小怪71级	71	1245	0	155	155	259	259	129	129	0	0	129	2596	129	0	0	0	500	0	0	0	0	0	0	0	0	0
17072	射手-小怪72级	72	1304	0	163	163	271	271	135	135	0	0	135	2719	135	0	0	0	500	0	0	0	0	0	0	0	0	0
17073	射手-小怪73级	73	1367	0	170	170	284	284	142	142	0	0	142	2849	142	0	0	0	500	0	0	0	0	0	0	0	0	0
17074	射手-小怪74级	74	1432	0	179	179	298	298	149	149	0	0	149	2984	149	0	0	0	500	0	0	0	0	0	0	0	0	0
17075	射手-小怪75级	75	1500	0	187	187	312	312	156	156	0	0	156	3126	156	0	0	0	500	0	0	0	0	0	0	0	0	0
17076	射手-小怪76级	76	1571	0	196	196	327	327	163	163	0	0	163	3275	163	0	0	0	500	0	0	0	0	0	0	0	0	0
17077	射手-小怪77级	77	1646	0	205	205	343	343	171	171	0	0	171	3431	171	0	0	0	500	0	0	0	0	0	0	0	0	0
17078	射手-小怪78级	78	1725	0	215	215	359	359	179	179	0	0	179	3594	179	0	0	0	500	0	0	0	0	0	0	0	0	0
17079	射手-小怪79级	79	1807	0	225	225	376	376	188	188	0	0	188	3765	188	0	0	0	500	0	0	0	0	0	0	0	0	0
17080	射手-小怪80级	80	1893	0	236	236	394	394	197	197	0	0	197	3945	197	0	0	0	500	0	0	0	0	0	0	0	0	0
17081	射手-小怪81级	81	1983	0	247	247	413	413	206	206	0	0	206	4132	206	0	0	0	500	0	0	0	0	0	0	0	0	0
17082	射手-小怪82级	82	2077	0	259	259	432	432	216	216	0	0	216	4329	216	0	0	0	500	0	0	0	0	0	0	0	0	0
17083	射手-小怪83级	83	2176	0	272	272	453	453	226	226	0	0	226	4535	226	0	0	0	500	0	0	0	0	0	0	0	0	0
17084	射手-小怪84级	84	2280	0	285	285	475	475	237	237	0	0	237	4751	237	0	0	0	500	0	0	0	0	0	0	0	0	0
17085	射手-小怪85级	85	2389	0	298	298	497	497	248	248	0	0	248	4978	248	0	0	0	500	0	0	0	0	0	0	0	0	0
17086	射手-小怪86级	86	2502	0	312	312	521	521	260	260	0	0	260	5214	260	0	0	0	500	0	0	0	0	0	0	0	0	0
17087	射手-小怪87级	87	2621	0	327	327	546	546	273	273	0	0	273	5463	273	0	0	0	500	0	0	0	0	0	0	0	0	0
17088	射手-小怪88级	88	2746	0	343	343	572	572	286	286	0	0	286	5723	286	0	0	0	500	0	0	0	0	0	0	0	0	0
17089	射手-小怪89级	89	2877	0	359	359	599	599	299	299	0	0	299	5995	299	0	0	0	500	0	0	0	0	0	0	0	0	0
17090	射手-小怪90级	90	3014	0	376	376	628	628	314	314	0	0	314	6281	314	0	0	0	500	0	0	0	0	0	0	0	0	0
17091	射手-小怪91级	91	3158	0	394	394	657	657	329	329	0	0	329	6580	329	0	0	0	500	0	0	0	0	0	0	0	0	0
17092	射手-小怪92级	92	3308	0	413	413	689	689	344	344	0	0	344	6893	344	0	0	0	500	0	0	0	0	0	0	0	0	0
17093	射手-小怪93级	93	3466	0	433	433	722	722	361	361	0	0	361	7221	361	0	0	0	500	0	0	0	0	0	0	0	0	0
17094	射手-小怪94级	94	3631	0	453	453	756	756	378	378	0	0	378	7565	378	0	0	0	500	0	0	0	0	0	0	0	0	0
17095	射手-小怪95级	95	3803	0	475	475	792	792	396	396	0	0	396	7925	396	0	0	0	500	0	0	0	0	0	0	0	0	0
17096	射手-小怪96级	96	3985	0	498	498	830	830	415	415	0	0	415	8303	415	0	0	0	500	0	0	0	0	0	0	0	0	0
17097	射手-小怪97级	97	4174	0	521	521	869	869	434	434	0	0	434	8698	434	0	0	0	500	0	0	0	0	0	0	0	0	0
17098	射手-小怪98级	98	4373	0	546	546	911	911	455	455	0	0	455	9112	455	0	0	0	500	0	0	0	0	0	0	0	0	0
17099	射手-小怪99级	99	4581	0	572	572	954	954	477	477	0	0	477	9546	477	0	0	0	500	0	0	0	0	0	0	0	0	0
17100	射手-小怪100级	100	4800	0	600	600	1000	1000	500	500	0	0	500	10000	500	0	0	0	500	0	0	0	0	0	0	0	0	0
18001	射手-精英1级	1	240	0	12	12	20	20	10	10	0	0	10	100	10	0	0	0	500	0	0	0	0	0	0	0	0	0
18002	射手-精英2级	2	251	0	12	12	21	21	10	10	0	0	10	105	10	0	0	0	500	0	0	0	0	0	0	0	0	0
18003	射手-精英3级	3	263	0	13	13	22	22	11	11	0	0	11	110	11	0	0	0	500	0	0	0	0	0	0	0	0	0
18004	射手-精英4级	4	276	0	13	13	23	23	11	11	0	0	11	115	11	0	0	0	500	0	0	0	0	0	0	0	0	0
18005	射手-精英5级	5	289	0	14	14	24	24	12	12	0	0	12	121	12	0	0	0	500	0	0	0	0	0	0	0	0	0
18006	射手-精英6级	6	303	0	15	15	25	25	12	12	0	0	12	127	12	0	0	0	500	0	0	0	0	0	0	0	0	0
18007	射手-精英7级	7	317	0	15	15	26	26	13	13	0	0	13	133	13	0	0	0	500	0	0	0	0	0	0	0	0	0
18008	射手-精英8级	8	332	0	16	16	27	27	13	13	0	0	13	139	13	0	0	0	500	0	0	0	0	0	0	0	0	0
18009	射手-精英9级	9	348	0	17	17	29	29	14	14	0	0	14	146	14	0	0	0	500	0	0	0	0	0	0	0	0	0
18010	射手-精英10级	10	364	0	18	18	30	30	15	15	0	0	15	152	15	0	0	0	500	0	0	0	0	0	0	0	0	0
18011	射手-精英11级	11	382	0	19	19	31	31	16	16	0	0	16	160	16	0	0	0	500	0	0	0	0	0	0	0	0	0
18012	射手-精英12级	12	400	0	20	20	33	33	16	16	0	0	16	167	16	0	0	0	500	0	0	0	0	0	0	0	0	0
18013	射手-精英13级	13	419	0	21	21	35	35	17	17	0	0	17	175	17	0	0	0	500	0	0	0	0	0	0	0	0	0
18014	射手-精英14级	14	439	0	22	22	36	36	18	18	0	0	18	184	18	0	0	0	500	0	0	0	0	0	0	0	0	0
18015	射手-精英15级	15	460	0	23	23	38	38	19	19	0	0	19	192	19	0	0	0	500	0	0	0	0	0	0	0	0	0
18016	射手-精英16级	16	482	0	24	24	40	40	20	20	0	0	20	201	20	0	0	0	500	0	0	0	0	0	0	0	0	0
18017	射手-精英17级	17	505	0	25	25	42	42	21	21	0	0	21	211	21	0	0	0	500	0	0	0	0	0	0	0	0	0
18018	射手-精英18级	18	529	0	26	26	44	44	22	22	0	0	22	221	22	0	0	0	500	0	0	0	0	0	0	0	0	0
18019	射手-精英19级	19	554	0	27	27	46	46	23	23	0	0	23	232	23	0	0	0	500	0	0	0	0	0	0	0	0	0
18020	射手-精英20级	20	581	0	29	29	48	48	24	24	0	0	24	243	24	0	0	0	500	0	0	0	0	0	0	0	0	0
18021	射手-精英21级	21	608	0	30	30	50	50	25	25	0	0	25	254	25	0	0	0	500	0	0	0	0	0	0	0	0	0
18022	射手-精英22级	22	637	0	31	31	53	53	26	26	0	0	26	266	26	0	0	0	500	0	0	0	0	0	0	0	0	0
18023	射手-精英23级	23	668	0	33	33	55	55	27	27	0	0	27	279	27	0	0	0	500	0	0	0	0	0	0	0	0	0
18024	射手-精英24级	24	699	0	35	35	58	58	29	29	0	0	29	292	29	0	0	0	500	0	0	0	0	0	0	0	0	0
18025	射手-精英25级	25	733	0	36	36	61	61	30	30	0	0	30	306	30	0	0	0	500	0	0	0	0	0	0	0	0	0
18026	射手-精英26级	26	768	0	38	38	64	64	32	32	0	0	32	320	32	0	0	0	500	0	0	0	0	0	0	0	0	0
18027	射手-精英27级	27	804	0	40	40	67	67	33	33	0	0	33	336	33	0	0	0	500	0	0	0	0	0	0	0	0	0
18028	射手-精英28级	28	842	0	42	42	70	70	35	35	0	0	35	352	35	0	0	0	500	0	0	0	0	0	0	0	0	0
18029	射手-精英29级	29	882	0	44	44	73	73	36	36	0	0	36	368	36	0	0	0	500	0	0	0	0	0	0	0	0	0
18030	射手-精英30级	30	924	0	46	46	77	77	38	38	0	0	38	386	38	0	0	0	500	0	0	0	0	0	0	0	0	0
18031	射手-精英31级	31	969	0	48	48	80	80	40	40	0	0	40	404	40	0	0	0	500	0	0	0	0	0	0	0	0	0
18032	射手-精英32级	32	1015	0	50	50	84	84	42	42	0	0	42	423	42	0	0	0	500	0	0	0	0	0	0	0	0	0
18033	射手-精英33级	33	1063	0	53	53	88	88	44	44	0	0	44	444	44	0	0	0	500	0	0	0	0	0	0	0	0	0
18034	射手-精英34级	34	1114	0	55	55	92	92	46	46	0	0	46	465	46	0	0	0	500	0	0	0	0	0	0	0	0	0
18035	射手-精英35级	35	1167	0	58	58	97	97	48	48	0	0	48	487	48	0	0	0	500	0	0	0	0	0	0	0	0	0
18036	射手-精英36级	36	1222	0	61	61	101	101	51	51	0	0	51	510	51	0	0	0	500	0	0	0	0	0	0	0	0	0
18037	射手-精英37级	37	1281	0	64	64	106	106	53	53	0	0	53	534	53	0	0	0	500	0	0	0	0	0	0	0	0	0
18038	射手-精英38级	38	1341	0	67	67	111	111	56	56	0	0	56	560	56	0	0	0	500	0	0	0	0	0	0	0	0	0
18039	射手-精英39级	39	1405	0	70	70	117	117	58	58	0	0	58	586	58	0	0	0	500	0	0	0	0	0	0	0	0	0
18040	射手-精英40级	40	1472	0	73	73	122	122	61	61	0	0	61	614	61	0	0	0	500	0	0	0	0	0	0	0	0	0
18041	射手-精英41级	41	1542	0	77	77	128	128	64	64	0	0	64	643	64	0	0	0	500	0	0	0	0	0	0	0	0	0
18042	射手-精英42级	42	1616	0	80	80	134	134	67	67	0	0	67	674	67	0	0	0	500	0	0	0	0	0	0	0	0	0
18043	射手-精英43级	43	1693	0	84	84	141	141	70	70	0	0	70	706	70	0	0	0	500	0	0	0	0	0	0	0	0	0
18044	射手-精英44级	44	1773	0	88	88	147	147	74	74	0	0	74	740	74	0	0	0	500	0	0	0	0	0	0	0	0	0
18045	射手-精英45级	45	1858	0	92	92	154	154	77	77	0	0	77	775	77	0	0	0	500	0	0	0	0	0	0	0	0	0
18046	射手-精英46级	46	1946	0	97	97	162	162	81	81	0	0	81	812	81	0	0	0	500	0	0	0	0	0	0	0	0	0
18047	射手-精英47级	47	2039	0	102	102	170	170	85	85	0	0	85	850	85	0	0	0	500	0	0	0	0	0	0	0	0	0
18048	射手-精英48级	48	2136	0	106	106	178	178	89	89	0	0	89	891	89	0	0	0	500	0	0	0	0	0	0	0	0	0
18049	射手-精英49级	49	2238	0	111	111	186	186	93	93	0	0	93	933	93	0	0	0	500	0	0	0	0	0	0	0	0	0
18050	射手-精英50级	50	2344	0	117	117	195	195	97	97	0	0	97	977	97	0	0	0	500	0	0	0	0	0	0	0	0	0
18051	射手-精英51级	51	2456	0	122	122	204	204	102	102	0	0	102	1024	102	0	0	0	500	0	0	0	0	0	0	0	0	0
18052	射手-精英52级	52	2573	0	128	128	214	214	107	107	0	0	107	1073	107	0	0	0	500	0	0	0	0	0	0	0	0	0
18053	射手-精英53级	53	2696	0	134	134	224	224	112	112	0	0	112	1124	112	0	0	0	500	0	0	0	0	0	0	0	0	0
18054	射手-精英54级	54	2824	0	141	141	235	235	117	117	0	0	117	1177	117	0	0	0	500	0	0	0	0	0	0	0	0	0
18055	射手-精英55级	55	2958	0	147	147	246	246	123	123	0	0	123	1233	123	0	0	0	500	0	0	0	0	0	0	0	0	0
18056	射手-精英56级	56	3099	0	155	155	258	258	129	129	0	0	129	1292	129	0	0	0	500	0	0	0	0	0	0	0	0	0
18057	射手-精英57级	57	3247	0	162	162	270	270	135	135	0	0	135	1354	135	0	0	0	500	0	0	0	0	0	0	0	0	0
18058	射手-精英58级	58	3402	0	170	170	283	283	141	141	0	0	141	1418	141	0	0	0	500	0	0	0	0	0	0	0	0	0
18059	射手-精英59级	59	3564	0	178	178	297	297	148	148	0	0	148	1485	148	0	0	0	500	0	0	0	0	0	0	0	0	0
18060	射手-精英60级	60	3733	0	186	186	311	311	155	155	0	0	155	1556	155	0	0	0	500	0	0	0	0	0	0	0	0	0
18061	射手-精英61级	61	3911	0	195	195	326	326	163	163	0	0	163	1630	163	0	0	0	500	0	0	0	0	0	0	0	0	0
18062	射手-精英62级	62	4097	0	204	204	341	341	170	170	0	0	170	1708	170	0	0	0	500	0	0	0	0	0	0	0	0	0
18063	射手-精英63级	63	4293	0	214	214	357	357	178	178	0	0	178	1789	178	0	0	0	500	0	0	0	0	0	0	0	0	0
18064	射手-精英64级	64	4497	0	224	224	374	374	187	187	0	0	187	1874	187	0	0	0	500	0	0	0	0	0	0	0	0	0
18065	射手-精英65级	65	4711	0	235	235	392	392	196	196	0	0	196	1964	196	0	0	0	500	0	0	0	0	0	0	0	0	0
18066	射手-精英66级	66	4935	0	246	246	411	411	205	205	0	0	205	2057	205	0	0	0	500	0	0	0	0	0	0	0	0	0
18067	射手-精英67级	67	5170	0	258	258	430	430	215	215	0	0	215	2155	215	0	0	0	500	0	0	0	0	0	0	0	0	0
18068	射手-精英68级	68	5417	0	270	270	451	451	225	225	0	0	225	2258	225	0	0	0	500	0	0	0	0	0	0	0	0	0
18069	射手-精英69级	69	5674	0	283	283	472	472	236	236	0	0	236	2365	236	0	0	0	500	0	0	0	0	0	0	0	0	0
18070	射手-精英70级	70	5945	0	297	297	495	495	247	247	0	0	247	2478	247	0	0	0	500	0	0	0	0	0	0	0	0	0
18071	射手-精英71级	71	6228	0	311	311	519	519	259	259	0	0	259	2596	259	0	0	0	500	0	0	0	0	0	0	0	0	0
18072	射手-精英72级	72	6524	0	326	326	543	543	271	271	0	0	271	2719	271	0	0	0	500	0	0	0	0	0	0	0	0	0
18073	射手-精英73级	73	6835	0	341	341	569	569	284	284	0	0	284	2849	284	0	0	0	500	0	0	0	0	0	0	0	0	0
18074	射手-精英74级	74	7161	0	358	358	596	596	298	298	0	0	298	2984	298	0	0	0	500	0	0	0	0	0	0	0	0	0
18075	射手-精英75级	75	7501	0	375	375	625	625	312	312	0	0	312	3126	312	0	0	0	500	0	0	0	0	0	0	0	0	0
18076	射手-精英76级	76	7859	0	393	393	655	655	327	327	0	0	327	3275	327	0	0	0	500	0	0	0	0	0	0	0	0	0
18077	射手-精英77级	77	8233	0	411	411	686	686	343	343	0	0	343	3431	343	0	0	0	500	0	0	0	0	0	0	0	0	0
18078	射手-精英78级	78	8625	0	431	431	718	718	359	359	0	0	359	3594	359	0	0	0	500	0	0	0	0	0	0	0	0	0
18079	射手-精英79级	79	9036	0	451	451	753	753	376	376	0	0	376	3765	376	0	0	0	500	0	0	0	0	0	0	0	0	0
18080	射手-精英80级	80	9466	0	473	473	788	788	394	394	0	0	394	3945	394	0	0	0	500	0	0	0	0	0	0	0	0	0
18081	射手-精英81级	81	9916	0	495	495	826	826	413	413	0	0	413	4132	413	0	0	0	500	0	0	0	0	0	0	0	0	0
18082	射手-精英82级	82	10389	0	519	519	865	865	432	432	0	0	432	4329	432	0	0	0	500	0	0	0	0	0	0	0	0	0
18083	射手-精英83级	83	10883	0	544	544	907	907	453	453	0	0	453	4535	453	0	0	0	500	0	0	0	0	0	0	0	0	0
18084	射手-精英84级	84	11402	0	570	570	950	950	475	475	0	0	475	4751	475	0	0	0	500	0	0	0	0	0	0	0	0	0
18085	射手-精英85级	85	11945	0	597	597	995	995	497	497	0	0	497	4978	497	0	0	0	500	0	0	0	0	0	0	0	0	0
18086	射手-精英86级	86	12513	0	625	625	1042	1042	521	521	0	0	521	5214	521	0	0	0	500	0	0	0	0	0	0	0	0	0
18087	射手-精英87级	87	13109	0	655	655	1092	1092	546	546	0	0	546	5463	546	0	0	0	500	0	0	0	0	0	0	0	0	0
18088	射手-精英88级	88	13733	0	686	686	1144	1144	572	572	0	0	572	5723	572	0	0	0	500	0	0	0	0	0	0	0	0	0
18089	射手-精英89级	89	14387	0	719	719	1199	1199	599	599	0	0	599	5995	599	0	0	0	500	0	0	0	0	0	0	0	0	0
18090	射手-精英90级	90	15072	0	753	753	1256	1256	628	628	0	0	628	6281	628	0	0	0	500	0	0	0	0	0	0	0	0	0
18091	射手-精英91级	91	15790	0	789	789	1315	1315	658	658	0	0	658	6580	658	0	0	0	500	0	0	0	0	0	0	0	0	0
18092	射手-精英92级	92	16542	0	827	827	1378	1378	689	689	0	0	689	6893	689	0	0	0	500	0	0	0	0	0	0	0	0	0
18093	射手-精英93级	93	17330	0	866	866	1444	1444	722	722	0	0	722	7221	722	0	0	0	500	0	0	0	0	0	0	0	0	0
18094	射手-精英94级	94	18155	0	907	907	1513	1513	756	756	0	0	756	7565	756	0	0	0	500	0	0	0	0	0	0	0	0	0
18095	射手-精英95级	95	19019	0	951	951	1585	1585	792	792	0	0	792	7925	792	0	0	0	500	0	0	0	0	0	0	0	0	0
18096	射手-精英96级	96	19925	0	996	996	1660	1660	830	830	0	0	830	8303	830	0	0	0	500	0	0	0	0	0	0	0	0	0
18097	射手-精英97级	97	20874	0	1043	1043	1739	1739	869	869	0	0	869	8698	869	0	0	0	500	0	0	0	0	0	0	0	0	0
18098	射手-精英98级	98	21867	0	1093	1093	1822	1822	911	911	0	0	911	9112	911	0	0	0	500	0	0	0	0	0	0	0	0	0
18099	射手-精英99级	99	22909	0	1145	1145	1909	1909	954	954	0	0	954	9546	954	0	0	0	500	0	0	0	0	0	0	0	0	0
18100	射手-精英100级	100	24000	0	1200	1200	2000	2000	1000	1000	0	0	1000	10000	1000	0	0	0	500	0	0	0	0	0	0	0	0	0
19001	射手-BOSS1级	1	1200	0	24	24	30	30	15	15	0	0	15	100	15	0	0	0	500	0	0	0	0	0	0	0	0	0
19002	射手-BOSS2级	2	1258	0	25	25	31	31	15	15	0	0	15	105	15	0	0	0	500	0	0	0	0	0	0	0	0	0
19003	射手-BOSS3级	3	1317	0	26	26	33	33	16	16	0	0	16	110	16	0	0	0	500	0	0	0	0	0	0	0	0	0
19004	射手-BOSS4级	4	1380	0	27	27	34	34	17	17	0	0	17	115	17	0	0	0	500	0	0	0	0	0	0	0	0	0
19005	射手-BOSS5级	5	1446	0	28	28	36	36	18	18	0	0	18	121	18	0	0	0	500	0	0	0	0	0	0	0	0	0
19006	射手-BOSS6级	6	1515	0	30	30	37	37	19	19	0	0	19	127	19	0	0	0	500	0	0	0	0	0	0	0	0	0
19007	射手-BOSS7级	7	1587	0	31	31	39	39	19	19	0	0	19	133	19	0	0	0	500	0	0	0	0	0	0	0	0	0
19008	射手-BOSS8级	8	1662	0	33	33	41	41	20	20	0	0	20	139	20	0	0	0	500	0	0	0	0	0	0	0	0	0
19009	射手-BOSS9级	9	1741	0	34	34	43	43	21	21	0	0	21	146	21	0	0	0	500	0	0	0	0	0	0	0	0	0
19010	射手-BOSS10级	10	1824	0	36	36	45	45	22	22	0	0	22	152	22	0	0	0	500	0	0	0	0	0	0	0	0	0
19011	射手-BOSS11级	11	1911	0	38	38	47	47	24	24	0	0	24	160	24	0	0	0	500	0	0	0	0	0	0	0	0	0
19012	射手-BOSS12级	12	2002	0	40	40	50	50	25	25	0	0	25	167	25	0	0	0	500	0	0	0	0	0	0	0	0	0
19013	射手-BOSS13级	13	2097	0	42	42	52	52	26	26	0	0	26	175	26	0	0	0	500	0	0	0	0	0	0	0	0	0
19014	射手-BOSS14级	14	2197	0	44	44	55	55	27	27	0	0	27	184	27	0	0	0	500	0	0	0	0	0	0	0	0	0
19015	射手-BOSS15级	15	2302	0	46	46	57	57	28	28	0	0	28	192	28	0	0	0	500	0	0	0	0	0	0	0	0	0
19016	射手-BOSS16级	16	2412	0	48	48	60	60	30	30	0	0	30	201	30	0	0	0	500	0	0	0	0	0	0	0	0	0
19017	射手-BOSS17级	17	2526	0	50	50	63	63	31	31	0	0	31	211	31	0	0	0	500	0	0	0	0	0	0	0	0	0
19018	射手-BOSS18级	18	2647	0	53	53	66	66	33	33	0	0	33	221	33	0	0	0	500	0	0	0	0	0	0	0	0	0
19019	射手-BOSS19级	19	2773	0	55	55	69	69	34	34	0	0	34	232	34	0	0	0	500	0	0	0	0	0	0	0	0	0
19020	射手-BOSS20级	20	2905	0	58	58	72	72	36	36	0	0	36	243	36	0	0	0	500	0	0	0	0	0	0	0	0	0
19021	射手-BOSS21级	21	3043	0	60	60	76	76	38	38	0	0	38	254	38	0	0	0	500	0	0	0	0	0	0	0	0	0
19022	射手-BOSS22级	22	3187	0	63	63	79	79	39	39	0	0	39	266	39	0	0	0	500	0	0	0	0	0	0	0	0	0
19023	射手-BOSS23级	23	3340	0	66	66	83	83	41	41	0	0	41	279	41	0	0	0	500	0	0	0	0	0	0	0	0	0
19024	射手-BOSS24级	24	3499	0	70	70	87	87	43	43	0	0	43	292	43	0	0	0	500	0	0	0	0	0	0	0	0	0
19025	射手-BOSS25级	25	3666	0	73	73	91	91	45	45	0	0	45	306	45	0	0	0	500	0	0	0	0	0	0	0	0	0
19026	射手-BOSS26级	26	3840	0	76	76	96	96	48	48	0	0	48	320	48	0	0	0	500	0	0	0	0	0	0	0	0	0
19027	射手-BOSS27级	27	4023	0	80	80	100	100	50	50	0	0	50	336	50	0	0	0	500	0	0	0	0	0	0	0	0	0
19028	射手-BOSS28级	28	4213	0	84	84	105	105	52	52	0	0	52	352	52	0	0	0	500	0	0	0	0	0	0	0	0	0
19029	射手-BOSS29级	29	4414	0	88	88	110	110	55	55	0	0	55	368	55	0	0	0	500	0	0	0	0	0	0	0	0	0
19030	射手-BOSS30级	30	4624	0	92	92	115	115	57	57	0	0	57	386	57	0	0	0	500	0	0	0	0	0	0	0	0	0
