ID	Word	Type
6264	暴亂	3
6265	暴熱的戰士	3
6266	暴躁的城塔野獸	3
6267	暴躁的警衛兵靈魂	3
6268	暴躁的馬杜克	3
6269	北大三角地論壇	3
6270	北韓	3
6271	北京當局	3
6272	北美自由論壇	3
6273	貝尤爾	3
6274	韝	3
6275	逼樣	3
6276	比樣	3
6277	蹕	3
6278	颮	3
6279	鑣	3
6280	婊子養的 	3
6281	賓周	3
6282	冰後	3
6283	博訊	3
6284	不滅帝王	3
6285	不爽不要錢	3
6286	布萊爾	3
6287	布雷爾	3
6288	蔡崇國	3
6289	蔡啓芳	3
6290	黲	3
6291	操鶏	3
6292	操那嗎B	3
6293	操那嗎逼	3
6294	操那嗎比	3
6295	操你媽	3
6296	操你爺爺	3
6297	曹長青	3
6298	曹剛川	3
6299	草	3
6300	草你媽	3
6301	草擬媽	3
6302	册那娘餓比	3
6303	插那嗎B	3
6304	插那嗎逼	3
6305	插那嗎比	3
6306	插你媽	3
6307	插你爺爺	3
6308	覘	3
6309	蕆	3
6310	囅	3
6311	閶	3
6312	長官沙塔特	3
6313	常勁	3
6314	朝鮮	3
6315	車侖	3
6316	車侖女幹	3
6317	沉睡圖騰	3
6318	陳炳基	3
6319	陳博志	3
6320	陳定南	3
6321	陳建銘	3
6322	陳景俊	3
6323	陳菊	3
6324	陳軍	3
6325	陳良宇	3
6326	陳蒙	3
6327	陳破空	3
6328	陳水扁	3
6329	陳唐山	3
6330	陳希同	3
6331	陳小同	3
6332	陳宣良	3
6333	陳學聖	3
6334	陳一諮	3
6335	陳總統	3
6336	諶	3
6337	齔	3
6338	櫬	3
6339	讖	3
6340	程凱	3
6341	程鐵軍	3
6342	鴟	3
6343	痴鳩	3
6344	痴拈	3
6345	遲鈍的圖騰	3
6346	持不同政見 	3
6347	赤色騎士	3
6348	赤色戰士	3
6349	處女膜	3
6350	傳染性病	3
6351	吹簫	3
6352	春夏自由論壇	3
6353	戳那嗎B	3
6354	戳那嗎逼	3
6355	戳那嗎比	3
6356	輳	3
6357	鹺	3
6358	錯B	3
6359	錯逼	3
6360	錯比	3
6361	錯那嗎B	3
6362	錯那嗎逼	3
6363	錯那嗎比	3
6364	達夫警衛兵	3
6365	達夫侍從	3
6366	達癩	3
6367	打飛機	3
6368	大參考	3
6369	大東亞	3
6370	大東亞共榮	3
6371	大鶏巴	3
6372	大紀元	3
6373	大紀元新聞網	3
6374	大紀園	3
6375	大家論壇	3
6376	大奶媽	3
6377	大史記	3
6378	大史紀	3
6379	大衛教	3
6380	大中國論壇	3
6381	大中華論壇	3
6382	大衆真人真事	3
6383	紿	3
6384	戴維教	3
6385	戴相龍	3
6386	彈劾	3
6387	氹	3
6388	蕩婦	3
6389	導師	3
6390	盜竊犯	3
6391	德維爾	3
6392	登輝	3
6393	鄧笑貧	3
6394	糴	3
6395	迪裏夏提	3
6396	覿	3
6397	地下教會	3
6398	帝國主義	3
6399	電視流氓	3
6400	叼你媽	3
6401	釣魚島	3
6402	丁關根	3
6403	東北獨立	3
6404	東部地下水路	3
6405	東方紅時空	3
6406	東方時空	3
6407	東南西北論談	3
6408	東社	3
6409	東升	3
6410	東條	3
6411	東條英機	3
6412	東突暴動	3
6413	東突獨立	3
6414	東土耳其斯坦	3
6415	東西南北論壇	3
6416	東亞	3
6417	東院看守	3
6418	動亂	3
6419	鬥士哈夫拉蘇	3
6420	鬥士霍克	3
6421	獨裁	3
6422	獨裁政治	3
6423	獨夫	3
6424	獨立臺灣會	3
6425	俄國 	3
6426	鮞	3
6427	㈡	3
6428	發楞	3
6429	發掄	3
6430	發掄功	3
6431	發倫	3
6432	發倫功	3
6433	發輪	3
6434	發論	3
6435	發論公	3
6436	發論功	3
6437	發騷	3
6438	發正念	3
6439	法~倫	3
6440	法~淪	3
6441	法~綸	3
6442	法~輪	3
6443	法~論	3
6444	法爾卡	3
6445	法掄	3
6446	法掄功	3
6447	法侖	3
6448	法淪	3
6449	法綸	3
6450	法輪大法	3
6451	法輪功	3
6452	法十輪十功	3
6453	法謫	3
6454	法謫功	3
6455	反封鎖	3
6456	反封鎖技術	3
6457	反腐敗論壇	3
6458	反人類	3
6459	反社會	3
6460	方勵之	3
6461	防衛指揮官	3
6462	放蕩	3
6463	飛揚論壇	3
6464	廢墟守護者	3
6465	費鴻泰	3
6466	費良勇	3
6467	分隊長施蒂文	3
6468	粉飾太平	3
6469	糞便	3
6470	鱝	3
6471	豐饒的果實	3
6472	風雨神州	3
6473	風雨神州論壇	3
6474	封從德	3
6475	封殺	3
6476	封印的靈魂騎士	3
6477	馮東海	3
6478	馮素英	3
6479	紱	3
6480	襆	3
6481	嘸 	3
6482	傅作義	3
6483	幹bi	3
6484	幹逼	3
6485	幹比	3
6486	幹的你	3
6487	幹幹幹	3
6488	幹她	3
6489	幹你	3
6490	幹你老比	3
6491	幹你老母	3
6492	幹你娘	3
6493	幹全家	3
6494	幹死	3
6495	幹死你	3
6496	幹他	3
6497	幹一家	3
6498	趕你娘	3
6499	岡巒	3
6500	剛比	3
6501	剛比樣子	3
6502	崗哨士兵	3
6503	肛門	3
6504	高麗棒子	3
6505	高文謙	3
6506	高薪養廉	3
6507	高自聯	3
6508	膏藥旗	3
6509	戈瑞爾德	3
6510	戈揚	3
6511	鴿派	3
6512	歌功頌德	3
6513	格雷(關卡排名管理者)	3
6514	格魯	3
6515	格魯(城鎮移動)	3
6516	鯁	3
6517	工自聯	3
6518	弓雖	3
6519	共産	3
6520	共産黨	3
6521	共産主義	3
6522	共黨	3
6523	共軍	3
6524	共榮圈	3
6525	緱	3
6526	狗誠	3
6527	狗狼養的	3
6528	狗娘養的	3
6529	狗養	3
6530	狗雜種	3
6531	覯	3
6532	轂	3
6533	古龍祭壇	3
6534	骨獅	3
6535	鯝	3
6536	鴰	3
6537	詿	3
6538	關卓中	3
6539	貫通兩極法	3
6540	廣聞	3
6541	嬀	3
6542	龜兒子	3
6543	龜公	3
6544	龜孫子	3
6545	龜頭	3
6546	龜投	3
6547	劌	3
6548	緄	3
6549	滾那嗎	3
6550	滾那嗎B	3
6551	滾那嗎錯比	3
6552	滾那嗎老比	3
6553	滾那嗎瘟比	3
6554	鯀	3
6555	咼	3
6556	郭俊銘	3
6557	郭羅基	3
6558	郭岩華	3
6559	國家安全	3
6560	國家機密	3
6561	國軍	3
6562	國賊	3
6563	哈爾羅尼	3
6564	頇	3
6565	韓東方	3
6566	韓聯潮	3
6567	韓正	3
6568	漢奸	3
6569	顥	3
6570	灝	3
6571	河殤	3
6572	賀國强	3
6573	賀龍	3
6574	黑社會	3
6575	黑手黨	3
6576	紅燈區	3
6577	紅色恐怖	3
6578	紅炎猛獸	3
6579	洪傳	3
6580	洪興	3
6581	洪哲勝	3
6582	黌	3
6583	鱟	3
6584	胡緊掏	3
6585	胡錦滔	3
6586	胡錦淘	3
6587	胡景濤	3
6588	胡喬木	3
6589	胡總書記	3
6590	湖岸護衛兵	3
6591	湖岸警衛兵	3
6592	湖岸哨兵隊長	3
6593	護法	3
6594	鸌	3
6595	華建敏	3
6596	華通時事論壇	3
6597	華夏文摘	3
6598	華語世界論壇	3
6599	華岳時事論壇	3
6600	懷特	3
6601	鍰	3
6602	皇軍	3
6603	黃伯源	3
6604	黃慈萍	3
6605	黃禍	3
6606	黃劍輝	3
6607	黃金幼龍	3
6608	黃菊	3
6609	黃片	3
6610	黃翔	3
6611	黃義交	3
6612	黃仲生	3
6613	回民暴動	3
6614	噦	3
6615	繢	3
6616	毀滅步兵	3
6617	毀滅騎士	3
6618	毀滅射手	3
6619	昏迷圖騰	3
6620	混亂的圖騰	3
6621	鍃	3
6622	活動 	3
6623	擊倒圖騰	3
6624	擊傷的圖騰	3
6625	鶏8	3
6626	鶏八	3
6627	鶏巴	3
6628	鶏吧	3
6629	鶏鶏	3
6630	鶏奸	3
6631	鶏毛信文匯	3
6632	鶏女	3
6633	鶏院	3
6634	姬勝德	3
6635	積克館	3
6636	賫	3
6637	鱭	3
6638	賈廷安	3
6639	賈育台	3
6640	戔	3
6641	監視塔	3
6642	監視塔哨兵	3
6643	監視塔哨兵隊長	3
6644	鰹	3
6645	韉	3
6646	簡肇棟	3
6647	建國黨	3
6648	賤B	3
6649	賤bi	3
6650	賤逼	3
6651	賤比	3
6652	賤貨	3
6653	賤人	3
6654	賤種	3
6655	江八點	3
6656	江羅	3
6657	江綿恒	3
6658	江戲子	3
6659	江則民	3
6660	江澤慧	3
6661	江賊	3
6662	江賊民	3
6663	薑春雲	3
6664	將則民	3
6665	僵賊	3
6666	僵賊民	3
6667	講法	3
6668	蔣介石	3
6669	蔣中正	3
6670	降低命中的圖騰	3
6671	醬猪媳	3
6672	撟	3
6673	狡猾的達夫	3
6674	矯健的馬努爾	3
6675	嶠	3
6676	教養院	3
6677	癤	3
6678	揭批書	3
6679	訐	3
6680	她媽	3
6681	届中央政治局委員	3
6682	金槍不倒 	3
6683	金堯如	3
6684	金澤辰	3
6685	巹	3
6686	錦濤	3
6687	經文	3
6688	經血	3
6689	莖候佳陰	3
6690	荊棘護衛兵 	3
6691	靖國神社	3
6692	㈨	3
6693	舊斗篷哨兵	3
6694	齟	3
6695	巨槌騎兵	3
6696	巨鐵角哈克	3
6697	鋸齒通道被遺弃的骷髏	3
6698	鋸齒通道骷髏	3
6699	屨	3
6700	棬	3
6701	絕望之地	3
6702	譎	3
6703	軍妓	3
6704	開苞	3
6705	開放雜志	3
6706	凱奧勒尼什	3
6707	凱爾本	3
6708	凱爾雷斯	3
6709	凱特切爾	3
6710	砍翻一條街	3
6711	看中國	3
6712	闞	3
6713	靠你媽	3
6714	柯賜海	3
6715	柯建銘	3
6716	科萊爾	3
6717	克萊恩	3
6718	克萊特	3
6719	克勞森	3
6720	客戶服務	3
6721	緙	3
6722	空氣精靈	3
6723	空虛的伊坤	3
6724	空虛之地	3
6725	恐怖主義	3
6726	瞘	3
6727	嚳	3
6728	鄺錦文	3
6729	貺	3
6730	昆圖	3
6731	拉姆斯菲爾德	3
6732	拉皮條	3
6733	萊特	3
6734	賴士葆	3
6735	蘭迪	3
6736	爛B	3
6737	爛逼	3
6738	爛比	3
6739	爛袋	3
6740	爛貨	3
6741	濫B	3
6742	濫逼	3
6743	濫比	3
6744	濫貨	3
6745	濫交	3
6746	勞動教養所	3
6747	勞改	3
6748	勞教	3
6749	鰳	3
6750	雷尼亞	3
6751	誄	3
6752	李紅痔	3
6753	李洪寬	3
6754	李繼耐	3
6755	李蘭菊	3
6756	李老師	3
6757	李錄	3
6758	李祿	3
6759	李慶安	3
6760	李慶華	3
6761	李淑嫻	3
6762	李鐵映	3
6763	李旺陽	3
6764	李小鵬	3
6765	李月月鳥	3
6766	李志綏	3
6767	李總理	3
6768	李總統	3
6769	裏菲斯	3
6770	鱧	3
6771	轢	3
6772	躒	3
6773	奩	3
6774	連方瑀	3
6775	連惠心	3
6776	連勝德	3
6777	連勝文	3
6778	連戰	3
6779	聯總	3
6780	廉政大論壇	3
6781	煉功	3
6782	兩岸關係	3
6783	兩岸三地論壇	3
6784	兩個中國	3
6785	兩會	3
6786	兩會報道	3
6787	兩會新聞	3
6788	廖錫龍 	3
6789	林保華	3
6790	林長盛	3
6791	林佳龍	3
6792	林信義	3
6793	林正勝	3
6794	林重謨	3
6795	躪	3
6796	淩鋒	3
6797	劉賓深	3
6798	劉賓雁	3
6799	劉剛	3
6800	劉國凱	3
6801	劉華清	3
6802	劉俊國	3
6803	劉凱中	3
6804	劉千石	3
6805	劉青	3
6806	劉山青	3
6807	劉士賢	3
6808	劉文勝	3
6809	劉文雄	3
6810	劉曉波	3
6811	劉曉竹	3
6812	劉永川	3
6813	㈥	3
6814	鷚	3
6815	龍虎豹	3
6816	龍火之心	3
6817	盧卡	3
6818	盧西德	3
6819	陸委會	3
6820	輅	3
6821	呂京花	3
6822	呂秀蓮	3
6823	亂交	3
6824	亂倫	3
6825	亂輪	3
6826	鋝	3
6827	掄功	3
6828	倫功	3
6829	輪大	3
6830	輪功	3
6831	輪奸	3
6832	論壇管理員	3
6833	羅福助	3
6834	羅幹	3
6835	羅禮詩	3
6836	羅文嘉	3
6837	羅志明	3
6838	腡	3
6839	濼	3
6840	洛克菲爾特	3
6841	媽B	3
6842	媽比	3
6843	媽的	3
6844	媽批	3
6845	馬大維	3
6846	馬克思	3
6847	馬良駿	3
6848	馬三家	3
6849	馬時敏	3
6850	馬特斯	3
6851	馬英九	3
6852	馬永成	3
6853	瑪麗亞	3
6854	瑪雅	3
6855	嗎的	3
6856	嗎啡	3
6857	勱	3
6858	麥克斯	3
6859	賣逼	3
6860	賣比	3
6861	賣國	3
6862	賣騷	3
6863	賣淫	3
6864	瞞報	3
6865	毛厠洞	3
6866	毛賊	3
6867	毛賊東	3
6868	美國	3
6869	美國參考	3
6870	美國佬	3
6871	美國之音	3
6872	蒙獨	3
6873	蒙古達子	3
6874	蒙古獨	3
6875	蒙古獨立	3
6876	禰	3
6877	羋	3
6878	綿恒	3
6879	黽	3
6880	民國	3
6881	民進黨	3
6882	民聯	3
6883	民意論壇	3
6884	民陣	3
6885	民主墻	3
6886	緡	3
6887	湣	3
6888	鰵	3
6889	摸你鶏巴	3
6890	莫偉强	3
6891	木子論壇	3
6892	內褲	3
6893	內衣	3
6894	那嗎B	3
6895	那嗎逼	3
6896	那嗎錯比	3
6897	那嗎老比	3
6898	那嗎瘟比	3
6899	那娘錯比	3
6900	納粹	3
6901	奶頭	3
6902	南大自由論壇	3
6903	南蠻子	3
6904	鬧事	3
6905	能樣	3
6906	尼奧夫	3
6907	倪育賢	3
6908	鯢	3
6909	你媽	3
6910	你媽逼	3
6911	你媽比	3
6912	你媽的	3
6913	你媽了妹	3
6914	你說我說論壇	3
6915	你爺 	3
6916	娘餓比	3
6917	捏你鶏巴	3
6918	儂著岡巒	3
6919	儂著卵拋	3
6920	奴隸魔族士兵	3
6921	女幹	3
6922	女主人羅姬馬莉	3
6923	儺	3
6924	諾姆	3
6925	潘國平	3
6926	蹣 	3
6927	龐建國	3
6928	泡沫經濟	3
6929	轡	3
6930	噴你	3
6931	皮條客	3
6932	羆	3
6933	諞	3
6934	潑婦 	3
6935	齊墨	3
6936	齊諾	3
6937	騎你	3
6938	磧	3
6939	僉	3
6940	鈐	3
6941	錢達	3
6942	錢國梁	3
6943	錢其琛	3
6944	膁	3
6945	槧	3
6946	錆	3
6947	繰	3
6948	喬石	3
6949	喬伊	3
6950	橋侵襲兵	3
6951	譙	3
6952	鞽	3
6953	篋	3
6954	親美	3
6955	親民黨	3
6956	親日	3
6957	欽本立	3
6958	禽獸	3
6959	唚	3
6960	輕舟快訊	3
6961	情婦	3
6962	情獸	3
6963	檾	3
6964	慶紅	3
6965	丘垂貞	3
6966	詘	3
6967	去你媽的	3
6968	闃	3
6969	全國兩會	3
6970	全國人大	3
6971	犬	3
6972	綣	3
6973	瘸腿幫	3
6974	愨	3
6975	讓你操	3
6976	熱比婭	3
6977	熱站政論網	3
6978	人民報	3
6979	人民大會堂	3
6980	人民內情真相	3
6981	人民真實	3
6982	人民之聲論壇	3
6983	人權	3
6984	日本帝國	3
6985	日軍	3
6986	日內瓦金融	3
6987	日你媽	3
6988	日你爺爺	3
6989	日朱駿	3
6990	顬	3
6991	乳頭	3
6992	乳暈	3
6993	瑞士金融大學	3
6994	薩達姆	3
6995	三K黨	3
6996	三個代表	3
6997	三級片	3
6998	三去車侖工力	3
6999	㈢	3
7000	毿	3
7001	糝	3
7002	騷B	3
7003	騷棒	3
7004	騷包	3
7005	騷逼	3
7006	騷棍	3
7007	騷貨	3
7008	騷鶏	3
7009	騷卵 	3
7010	殺你全家	3
7011	殺你一家	3
7012	殺人犯	3
7013	傻鳥	3
7014	煞筆	3
7015	山口組	3
7016	善惡有報	3
7017	上訪	3
7018	上海幫	3
7019	上海孤兒院	3
7020	厙	3
7021	社會主義	3
7022	射了還說要	3
7023	灄	3
7024	詵	3
7025	神經病	3
7026	諗	3
7027	生孩子沒屁眼	3
7028	生命分流的圖騰	3
7029	澠	3
7030	聖射手	3
7031	聖戰	3
7032	盛華仁	3
7033	濕了還說不要	3
7034	濕了還說要	3
7035	釃	3
7036	鯴	3
7037	㈩	3
7038	石化圖騰	3
7039	石拳戰鬥兵	3
7040	時代論壇	3
7041	時事論壇	3
7042	鰣	3
7043	史萊姆	3
7044	史萊姆王	3
7045	士兵管理員瓦爾臣	3
7046	世界經濟導報	3
7047	事實獨立	3
7048	侍從貝赫爾特	3
7049	侍從倫斯韋	3
7050	貰	3
7051	攄	3
7052	數據中國	3
7053	雙十節	3
7054	氵去車侖工力	3
7055	氵去車侖工力?	3
7056	稅力	3
7057	司馬晋	3
7058	司馬璐	3
7059	司徒華	3
7060	私?服	3
7061	私處	3
7062	思科羅	3
7063	斯諾	3
7064	斯皮爾德	3
7065	四川獨	3
7066	四川獨立	3
7067	四人幫	3
7068	㈣	3
7069	宋書元	3
7070	藪	3
7071	蘇菲爾	3
7072	蘇拉	3
7073	蘇南成	3
7074	蘇紹智	3
7075	蘇特勒守護兵	3
7076	蘇特勤	3
7077	蘇特勤護衛兵	3
7078	蘇特勤魔法師	3
7079	蘇曉康	3
7080	蘇盈貴	3
7081	蘇貞昌	3
7082	誶	3
7083	碎片製造商人馬克	3
7084	碎片製造商人蘇克	3
7085	孫大千	3
7086	孫中山	3
7087	他媽	3
7088	他媽的	3
7089	他嗎的	3
7090	他母親	3
7091	塔內	3
7092	塔烏	3
7093	鰨	3
7094	闥	3
7095	臺盟	3
7096	臺灣帝國	3
7097	臺灣獨立	3
7098	臺灣獨	3
7099	臺灣共産黨	3
7100	臺灣狗	3
7101	臺灣建國運動組織	3
7102	臺灣民國	3
7103	臺灣青年獨立聯盟	3
7104	臺灣政論區	3
7105	臺灣自由聯盟	3
7106	鮐	3
7107	太監	3
7108	泰奴橋警衛兵	3
7109	泰奴橋掠奪者	3
7110	湯光中	3
7111	唐柏橋	3
7112	鞀	3
7113	謄	3
7114	天安門	3
7115	天安門錄影帶	3
7116	天安門事件	3
7117	天安門屠殺	3
7118	天安門一代	3
7119	天閹	3
7120	田紀雲	3
7121	齠	3
7122	鰷	3
7123	銚	3
7124	庭院警衛兵	3
7125	統獨	3
7126	統獨論壇	3
7127	統戰	3
7128	頭領奧馬	3
7129	頭領墳墓管理員	3
7130	圖書管理員卡特	3
7131	屠殺	3
7132	團長戈登	3
7133	團員馬爾汀	3
7134	摶	3
7135	鼉	3
7136	籜	3
7137	膃	3
7138	外交論壇	3
7139	外交與方略	3
7140	晚年周恩來	3
7141	綰	3
7142	萬里	3
7143	萬潤南	3
7144	萬維讀者論壇	3
7145	萬曉東	3
7146	王寶森	3
7147	王超華	3
7148	王輔臣	3
7149	王剛	3
7150	王涵萬	3
7151	王滬寧	3
7152	王軍濤	3
7153	王樂泉	3
7154	王潤生	3
7155	王世堅	3
7156	王世勛	3
7157	王秀麗	3
7158	王兆國	3
7159	網禪	3
7160	網特	3
7161	猥褻	3
7162	鮪	3
7163	溫B	3
7164	溫逼	3
7165	溫比	3
7166	溫家寶	3
7167	溫元凱	3
7168	閿	3
7169	無界瀏覽器	3
7170	吳百益	3
7171	吳敦義	3
7172	吳方城	3
7173	吳弘達	3
7174	吳宏達	3
7175	吳仁華	3
7176	吳淑珍	3
7177	吳學燦	3
7178	吳學璨	3
7179	吳育升	3
7180	吳志芳	3
7181	西藏獨	3
7182	吸收的圖騰	3
7183	吸血獸	3
7184	覡	3
7185	洗腦	3
7186	系統	3
7187	系統公告	3
7188	餼	3
7189	郤	3
7190	下賤	3
7191	下體	3
7192	薟	3
7193	躚	3
7194	鮮族	3
7195	獫	3
7196	蜆	3
7197	峴	3
7198	現金	3
7199	現金交易	3
7200	獻祭的圖騰	3
7201	鯗	3
7202	項懷誠	3
7203	項小吉	3
7204	嘵	3
7205	小B樣	3
7206	小比樣	3
7207	小參考	3
7208	小鶏鶏	3
7209	小靈通	3
7210	小泉純一郎	3
7211	謝長廷	3
7212	謝深山	3
7213	謝選駿	3
7214	謝中之	3
7215	辛灝年	3
7216	新觀察論壇	3
7217	新華舉報	3
7218	新華內情	3
7219	新華通論壇	3
7220	新疆獨	3
7221	新生網	3
7222	新手訓練營	3
7223	新聞出版總署	3
7224	新聞封鎖	3
7225	新義安	3
7226	新語絲	3
7227	信用危機	3
7228	邢錚	3
7229	性愛	3
7230	性無能	3
7231	修煉	3
7232	頊	3
7233	虛弱圖騰	3
7234	虛無的飽食者	3
7235	徐國舅	3
7236	許財利	3
7237	許家屯	3
7238	許信良	3
7239	諼	3
7240	薛偉	3
7241	學潮	3
7242	學聯	3
7243	學運	3
7244	學自聯	3
7245	澩	3
7246	閹狗	3
7247	訁	3
7248	嚴家其	3
7249	嚴家祺	3
7250	閻明複	3
7251	顔清標	3
7252	顔慶章	3
7253	顔射	3
7254	讞	3
7255	央視內部晚會	3
7256	陽具	3
7257	陽痿	3
7258	陽物	3
7259	楊懷安	3
7260	楊建利	3
7261	楊巍	3
7262	楊月清	3
7263	楊周	3
7264	姚羅	3
7265	姚月謙	3
7266	軺	3
7267	搖頭丸	3
7268	藥材商人蘇耐得	3
7269	藥水	3
7270	耶穌	3
7271	野鶏	3
7272	葉菊蘭	3
7273	夜話紫禁城	3
7274	一陀糞	3
7275	㈠	3
7276	伊莎貝爾	3
7277	伊斯蘭	3
7278	伊斯蘭亞格林尼斯	3
7279	遺精	3
7280	議長阿茵斯塔	3
7281	議員斯格文德	3
7282	异見人士	3
7283	异型叛軍	3
7284	异議人士	3
7285	易丹軒	3
7286	意志不堅的圖騰	3
7287	瘞	3
7288	陰部	3
7289	陰唇	3
7290	陰道	3
7291	陰蒂	3
7292	陰戶	3
7293	陰莖	3
7294	陰精	3
7295	陰毛	3
7296	陰門	3
7297	陰囊	3
7298	陰水	3
7299	淫蕩	3
7300	淫穢	3
7301	淫貨	3
7302	淫賤	3
7303	尹慶民	3
7304	引導	3
7305	隱者之路	3
7306	鷹眼派氏族	3
7307	硬直圖騰	3
7308	憂鬱的艾拉	3
7309	尤比亞	3
7310	由喜貴	3
7311	游蕩的僵尸	3
7312	游蕩的士兵	3
7313	游蕩爪牙	3
7314	游錫坤	3
7315	游戲管理員	3
7316	友好的魯德	3
7317	幼齒	3
7318	幼龍	3
7319	于幼軍	3
7320	余英時	3
7321	漁夫菲斯曼	3
7322	輿論	3
7323	輿論反制	3
7324	傴	3
7325	宇明網	3
7326	齬	3
7327	飫	3
7328	鵒	3
7329	元老蘭提(沃德）	3
7330	圓滿	3
7331	緣圈圈	3
7332	遠志明	3
7333	月經	3
7334	韞	3
7335	雜種	3
7336	鏨	3
7337	造愛	3
7338	則民	3
7339	擇民	3
7340	澤夫	3
7341	澤民	3
7342	賾	3
7343	賊民	3
7344	譖	3
7345	扎卡維是英雄	3
7346	驏	3
7347	張伯笠	3
7348	張博雅	3
7349	張鋼	3
7350	張健	3
7351	張林	3
7352	張清芳	3
7353	張偉國	3
7354	張溫鷹	3
7355	張昭富	3
7356	張志清	3
7357	章孝嚴	3
7358	帳號	3
7359	賬號	3
7360	招鶏	3
7361	趙海青	3
7362	趙建銘	3
7363	趙南	3
7364	趙品潞	3
7365	趙曉微	3
7366	趙紫陽	3
7367	貞操	3
7368	鎮壓	3
7369	爭鳴論壇	3
7370	正見網	3
7371	正義黨論壇	3
7372	㊣	3
7373	鄭寶清	3
7374	鄭麗文	3
7375	鄭義	3
7376	鄭餘鎮	3
7377	鄭源	3
7378	鄭運鵬	3
7379	政權	3
7380	政治反對派	3
7381	縶	3
7382	躑	3
7383	指點江山論壇	3
7384	騭	3
7385	觶	3
7386	躓	3
7387	中毒的圖騰	3
7388	中毒圖騰	3
7389	中俄邊界	3
7390	中國復興論壇	3
7391	中國共産黨	3
7392	中國孤兒院	3
7393	中國和平	3
7394	中國論壇	3
7395	中國社會進步黨	3
7396	中國社會論壇	3
7397	中國威脅論	3
7398	中國問題論壇	3
7399	中國移動通信	3
7400	中國真實內容	3
7401	中國之春	3
7402	中國猪	3
7403	中華大地	3
7404	中華大衆	3
7405	中華講清	3
7406	中華民國	3
7407	中華人民實話實說	3
7408	中華人民正邪	3
7409	中華時事	3
7410	中華養生益智功	3
7411	中華真實報道	3
7412	中央電視臺	3
7413	鐘山風雨論壇	3
7414	周鋒鎖	3
7415	周守訓 	3
7416	朱鳳芝	3
7417	朱立倫	3
7418	朱溶劑	3
7419	㈱	3
7420	猪聾畸	3
7421	主攻指揮官	3
7422	主義	3
7423	助手威爾特	3
7424	專制	3
7425	顓	3
7426	轉化	3
7427	諑	3
7428	資本主義	3
7429	鯔	3
7430	子宮	3
7431	自民黨	3
7432	自由民主論壇	3
7433	總理	3
7434	諏	3
7435	鯫 	3
7436	躦	3
7437	纘	3
7438	作愛	3
7439	做愛	3
7440	胡总书记	3
7441	胡景涛	3
7442	大纪元	3
7443	大纪元新闻网	3
7444	燕玲论坛	3
7445	共产党	3
7446	我操	3
7447	他妈的	3
7448	TMD	3
7449	鸡巴	3
7450	煞笔	3
7451	傻B	3
7452	法轮功	3
7453	江泽民	3
7454	胡锦涛	3
7455	温家宝	3
7456	我日	3
7457	性交	3
7458	口交	3
7459	婊子	3
7460	妓女	3
7461	她妈	3
7462	牛逼	3
7463	牛B	3
7464	牛比	3
7465	煞笔	3
7466	傻逼	3
7467	傻B	3
7468	操你妈	3
7469	装逼	3
7470	装B	3
7471	日你妈	3
7472	不玩了	3
7473	删号	3
7474	卖号  	3
7475	删 号	3
7476	妈的	3
7477	妈逼	3
7478	草你妈	3
7479	出售账号	3
7480	出售此号	3
7481	卖号	3
7482	吗的	3
7483	8仙	3
7484	狗日	3
7485	出售神符	3
7486	色情	3
7487	黄色	3
7488	藏独	3
7489	台独	3
7490	法轮大法	3
7491	鸡巴	3
7492	毛泽东	3
7493	NPC	3
7494	*法*轮*功*	3
7495	*李*洪*志*阿扁	3
7496	阿扁万岁	3
7497	阿拉	3
7498	阿拉法特	3
7499	挨球	3
7500	安南	3
7501	安全局	3
7502	澳洲光明网	3
7503	八九	3
7504	八九风波	3
7505	办理文凭	3
7506	办理证件	3
7507	包皮	3
7508	保钓	3
7509	保监会	3
7510	保密局	3
7511	鸨	3
7512	鲍岳桥	3
7513	暴动	3
7514	暴乱	3
7515	暴徒	3
7516	北京之春	3
7517	贝肉	3
7518	本?拉登	3
7519	本?拉登	3
7520	苯比	3
7521	笨屄	3
7522	笨逼	3
7523	屄	3
7524	屄毛	3
7525	逼毛	3
7526	逼你老母	3
7527	逼样	3
7528	比毛	3
7529	婊	3
7530	婊子	3
7531	宾周	3
7532	冰毒	3
7533	波霸	3
7534	博讯	3
7535	薄一波	3
7536	布莱尔	3
7537	布雷尔	3
7538	布什	3
7539	布什	3
7540	财政部	3
7541	参事室	3
7542	藏独	3
7543	藏独	3
7544	藏独	3
7545	操	3
7546	操GM	3
7547	操Gm	3
7548	操gM	3
7549	操gm	3
7550	操XX	3
7551	操逼	3
7552	操比	3
7553	操蛋	3
7554	操你	3
7555	 交媾	3
7556	 K粉	3
7557	J8	3
7558	 小姐兼职	3
7559	交媾	3
7560	西藏314事件	3
7561	新疆7.5事件	3
7562	 乱伦	3
7563	毛片	3
7564	黄片	3
7565	交配	3
7566	群交	3
7567	小姐兼职	3
7568	茉莉花革命	3
7569	操你八辈祖宗	3
7570	操你妈	3
7571	操你妈屄	3
7572	操他	3
7573	曹刚川	3
7574	草的你妈	3
7575	草妈	3
7576	草你妈	3
7577	草拟妈	3
7578	肏	3
7579	测绘局	3
7580	插GM	3
7581	插Gm	3
7582	插gM	3
7583	插gm	3
7584	插妳	3
7585	插你	3
7586	插你妈	3
7587	插深些	3
7588	产权局	3
7589	朝鲜	3
7590	车臣	3
7591	车仑	3
7592	陈功	3
