ID	Name	ItemTypeText	ItemText	ResId	ItemLevel	Occupation	ItemQuality	ItemType	ItemClassify	Sort	CostTime	UseEffect	Batch	UseCount	Remind	Stackable	Discard	OtherEffect	Sound	Model	QualityEffect	Announcement	Warehouse	bind	NoBindId	Intensify
74126	紫色法术穿透宝石6级	宝石	法术穿透增加45	73126	1	0	4	11	2	334	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74127	紫色法术穿透宝石7级	宝石	法术穿透增加63	73127	1	0	4	11	2	335	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74128	紫色法术穿透宝石8级	宝石	法术穿透增加88	73128	1	0	4	11	2	336	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74129	紫色法术穿透宝石9级	宝石	法术穿透增加124	73129	1	0	4	11	2	337	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74131	紫色暴击抵抗宝石1级	宝石	暴击抵抗增加9	71031	1	0	4	11	2	338	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74132	紫色暴击抵抗宝石2级	宝石	暴击抵抗增加12	71032	1	0	4	11	2	339	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74133	紫色暴击抵抗宝石3级	宝石	暴击抵抗增加17	71033	1	0	4	11	2	340	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74134	紫色暴击抵抗宝石4级	宝石	暴击抵抗增加23	71034	1	0	4	11	2	341	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74135	紫色暴击抵抗宝石5级	宝石	暴击抵抗增加32	71035	1	0	4	11	2	342	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74136	紫色暴击抵抗宝石6级	宝石	暴击抵抗增加45	71036	1	0	4	11	2	343	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74137	紫色暴击抵抗宝石7级	宝石	暴击抵抗增加63	71037	1	0	4	11	2	344	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74138	紫色暴击抵抗宝石8级	宝石	暴击抵抗增加88	71038	1	0	4	11	2	345	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74139	紫色暴击抵抗宝石9级	宝石	暴击抵抗增加124	71039	1	0	4	11	2	346	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74141	紫色韧性宝石1级	宝石	韧性增加9	71041	1	0	4	11	2	347	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74142	紫色韧性宝石2级	宝石	韧性增加12	71042	1	0	4	11	2	348	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74143	紫色韧性宝石3级	宝石	韧性增加17	71043	1	0	4	11	2	349	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74144	紫色韧性宝石4级	宝石	韧性增加23	71044	1	0	4	11	2	350	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74145	紫色韧性宝石5级	宝石	韧性增加32	71045	1	0	4	11	2	351	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74146	紫色韧性宝石6级	宝石	韧性增加45	71046	1	0	4	11	2	352	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74147	紫色韧性宝石7级	宝石	韧性增加63	71047	1	0	4	11	2	353	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74148	紫色韧性宝石8级	宝石	韧性增加88	71048	1	0	4	11	2	354	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74149	紫色韧性宝石9级	宝石	韧性增加124	71049	1	0	4	11	2	355	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74151	紫色暴击宝石1级	宝石	暴击增加9	73111	1	0	4	11	2	356	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74152	紫色暴击宝石2级	宝石	暴击增加12	73112	1	0	4	11	2	357	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74153	紫色暴击宝石3级	宝石	暴击增加17	73113	1	0	4	11	2	358	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74154	紫色暴击宝石4级	宝石	暴击增加23	73114	1	0	4	11	2	359	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74155	紫色暴击宝石5级	宝石	暴击增加32	73115	1	0	4	11	2	360	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74156	紫色暴击宝石6级	宝石	暴击增加45	73116	1	0	4	11	2	361	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74157	紫色暴击宝石7级	宝石	暴击增加63	73117	1	0	4	11	2	362	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74158	紫色暴击宝石8级	宝石	暴击增加88	73118	1	0	4	11	2	363	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74159	紫色暴击宝石9级	宝石	暴击增加124	73119	1	0	4	11	2	364	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74161	紫色冷却缩减宝石1级	宝石	冷却缩减增加9	73121	1	0	4	11	2	365	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74162	紫色冷却缩减宝石2级	宝石	冷却缩减增加12	73122	1	0	4	11	2	366	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74163	紫色冷却缩减宝石3级	宝石	冷却缩减增加17	73123	1	0	4	11	2	367	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74164	紫色冷却缩减宝石4级	宝石	冷却缩减增加23	73124	1	0	4	11	2	368	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74165	紫色冷却缩减宝石5级	宝石	冷却缩减增加32	73125	1	0	4	11	2	369	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74166	紫色冷却缩减宝石6级	宝石	冷却缩减增加45	73126	1	0	4	11	2	370	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74167	紫色冷却缩减宝石7级	宝石	冷却缩减增加63	73127	1	0	4	11	2	371	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74168	紫色冷却缩减宝石8级	宝石	冷却缩减增加88	73128	1	0	4	11	2	372	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
74169	紫色冷却缩减宝石9级	宝石	冷却缩减增加124	73129	1	0	4	11	2	373	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75011	橙色生命宝石1级	宝石	生命增加109	72011	1	0	5	11	2	374	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75012	橙色生命宝石2级	宝石	生命增加156	72012	1	0	5	11	2	375	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75013	橙色生命宝石3级	宝石	生命增加218	72013	1	0	5	11	2	376	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75014	橙色生命宝石4级	宝石	生命增加288	72014	1	0	5	11	2	377	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75015	橙色生命宝石5级	宝石	生命增加410	72015	1	0	5	11	2	378	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75016	橙色生命宝石6级	宝石	生命增加584	72016	1	0	5	11	2	379	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75017	橙色生命宝石7级	宝石	生命增加815	72017	1	0	5	11	2	380	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75018	橙色生命宝石8级	宝石	生命增加1136	72018	1	0	5	11	2	381	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75019	橙色生命宝石9级	宝石	生命增加1600	72019	1	0	5	11	2	382	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75021	橙色生命回复宝石1级	宝石	生命回复增加14	72021	1	0	5	11	2	383	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75022	橙色生命回复宝石2级	宝石	生命回复增加20	72022	1	0	5	11	2	384	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75023	橙色生命回复宝石3级	宝石	生命回复增加28	72023	1	0	5	11	2	385	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75024	橙色生命回复宝石4级	宝石	生命回复增加36	72024	1	0	5	11	2	386	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75025	橙色生命回复宝石5级	宝石	生命回复增加52	72025	1	0	5	11	2	387	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75026	橙色生命回复宝石6级	宝石	生命回复增加73	72026	1	0	5	11	2	388	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75027	橙色生命回复宝石7级	宝石	生命回复增加102	72027	1	0	5	11	2	389	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75028	橙色生命回复宝石8级	宝石	生命回复增加142	72028	1	0	5	11	2	390	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75029	橙色生命回复宝石9级	宝石	生命回复增加200	72029	1	0	5	11	2	391	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75031	橙色物理防御宝石1级	宝石	物理防御增加28	71011	1	0	5	11	2	392	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75032	橙色物理防御宝石2级	宝石	物理防御增加39	71012	1	0	5	11	2	393	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75033	橙色物理防御宝石3级	宝石	物理防御增加55	71013	1	0	5	11	2	394	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75034	橙色物理防御宝石4级	宝石	物理防御增加72	71014	1	0	5	11	2	395	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75035	橙色物理防御宝石5级	宝石	物理防御增加103	71015	1	0	5	11	2	396	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75036	橙色物理防御宝石6级	宝石	物理防御增加146	71016	1	0	5	11	2	397	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75037	橙色物理防御宝石7级	宝石	物理防御增加204	71017	1	0	5	11	2	398	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75038	橙色物理防御宝石8级	宝石	物理防御增加284	71018	1	0	5	11	2	399	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75039	橙色物理防御宝石9级	宝石	物理防御增加400	71019	1	0	5	11	2	400	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75041	橙色法术防御宝石1级	宝石	法术防御增加28	71021	1	0	5	11	2	401	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75042	橙色法术防御宝石2级	宝石	法术防御增加39	71022	1	0	5	11	2	402	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75043	橙色法术防御宝石3级	宝石	法术防御增加55	71023	1	0	5	11	2	403	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75044	橙色法术防御宝石4级	宝石	法术防御增加72	71024	1	0	5	11	2	404	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75045	橙色法术防御宝石5级	宝石	法术防御增加103	71025	1	0	5	11	2	405	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75046	橙色法术防御宝石6级	宝石	法术防御增加146	71026	1	0	5	11	2	406	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75047	橙色法术防御宝石7级	宝石	法术防御增加204	71027	1	0	5	11	2	407	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75048	橙色法术防御宝石8级	宝石	法术防御增加284	71028	1	0	5	11	2	408	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75049	橙色法术防御宝石9级	宝石	法术防御增加400	71029	1	0	5	11	2	409	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75051	橙色物理吸血宝石1级	宝石	物理吸血增加14	73051	1	0	5	11	2	410	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75052	橙色物理吸血宝石2级	宝石	物理吸血增加20	73052	1	0	5	11	2	411	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75053	橙色物理吸血宝石3级	宝石	物理吸血增加28	73053	1	0	5	11	2	412	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75054	橙色物理吸血宝石4级	宝石	物理吸血增加36	73054	1	0	5	11	2	413	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75055	橙色物理吸血宝石5级	宝石	物理吸血增加52	73055	1	0	5	11	2	414	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75056	橙色物理吸血宝石6级	宝石	物理吸血增加73	73056	1	0	5	11	2	415	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75057	橙色物理吸血宝石7级	宝石	物理吸血增加102	73057	1	0	5	11	2	416	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75058	橙色物理吸血宝石8级	宝石	物理吸血增加142	73058	1	0	5	11	2	417	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75059	橙色物理吸血宝石9级	宝石	物理吸血增加200	73059	1	0	5	11	2	418	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75061	橙色法术吸血宝石1级	宝石	法术吸血增加14	73061	1	0	5	11	2	419	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75062	橙色法术吸血宝石2级	宝石	法术吸血增加20	73062	1	0	5	11	2	420	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75063	橙色法术吸血宝石3级	宝石	法术吸血增加28	73063	1	0	5	11	2	421	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75064	橙色法术吸血宝石4级	宝石	法术吸血增加36	73064	1	0	5	11	2	422	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75065	橙色法术吸血宝石5级	宝石	法术吸血增加52	73065	1	0	5	11	2	423	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
75066	橙色法术吸血宝石6级	宝石	法术吸血增加73	73066	1	0	5	11	2	424	0	1	1	0	0	1	1	0	-1	itemmodel/1000	EffectPrefab\common\baodian\ef_common_baodian_01,EffectPrefab\common\wupindiaoluo\ef_common_wupin_trail_01	1000008	1	1	-1	0
